"GEOID","NAME","resident_jobs","jobs_to_kalamazoo_city","inbound_share_to_kalamazoo","workplace_jobs","jobs_from_kalamazoo_city","outbound_share_from_kalamazoo","bidirectional_jobs","commuter_score","in_kalamazoo_city","data_driven_shed"
"26093740600","7406",1319,6,0.0045489006823351,593,1,0.00168634064080944,7,0.00623524132314455,FALSE,"Outside threshold"
"26081012705","127.05",2086,13,0.0062320230105465,1385,0,0,13,0.0062320230105465,FALSE,"Outside threshold"
"26163583800","5838",1999,3,0.00150075037518759,1698,8,0.00471142520612485,11,0.00621217558131245,FALSE,"Outside threshold"
"26117970800","9708",1745,10,0.00573065902578797,2103,1,0.000475511174512601,11,0.00620617020030057,FALSE,"Outside threshold"
"26075005100","51",1773,7,0.00394811054709532,889,2,0.00224971878515186,9,0.00619782933224718,FALSE,"Outside threshold"
"26125145600","1456",2065,3,0.00145278450363196,1054,5,0.0047438330170778,8,0.00619661752070976,FALSE,"Outside threshold"
"26115833000","8330",1229,3,0.00244100895036615,801,3,0.00374531835205993,6,0.00618632730242608,FALSE,"Outside threshold"
"26075006500","65",2525,13,0.00514851485148515,1941,2,0.00103039670273055,15,0.0061789115542157,FALSE,"Outside threshold"
"26093741100","7411",1016,3,0.00295275590551181,4965,16,0.00322255790533736,19,0.00617531381084917,FALSE,"Outside threshold"
"26121002501","25.01",1462,9,0.00615595075239398,179,0,0,9,0.00615595075239398,FALSE,"Outside threshold"
"26085960100","9601",652,4,0.00613496932515337,120,0,0,4,0.00613496932515337,FALSE,"Outside threshold"
"26163579800","5798",489,3,0.00613496932515337,648,0,0,3,0.00613496932515337,FALSE,"Outside threshold"
"26121002100","21",1307,6,0.00459066564651875,1297,2,0.0015420200462606,8,0.00613268569277935,FALSE,"Outside threshold"
"26145012002","120.02",1670,1,0.000598802395209581,725,4,0.00551724137931034,5,0.00611604377451993,FALSE,"Outside threshold"
"26081011902","119.02",3333,17,0.0051005100510051,2970,3,0.00101010101010101,20,0.00611061106110611,FALSE,"Outside threshold"
"26075000200","2",849,3,0.00353356890459364,1942,5,0.00257466529351184,8,0.00610823419810548,FALSE,"Outside threshold"
"26075000800","8",1843,8,0.00434074877916441,1141,2,0.00175284837861525,10,0.00609359715777966,FALSE,"Outside threshold"
"26121004200","42",1292,4,0.00309597523219814,4008,12,0.0029940119760479,16,0.00608998720824605,FALSE,"Outside threshold"
"26163587000","5870",1719,2,0.00116346713205352,1624,8,0.00492610837438424,10,0.00608957550643776,FALSE,"Outside threshold"
"26021010400","104",986,6,0.00608519269776876,268,0,0,6,0.00608519269776876,FALSE,"Outside threshold"
"26139021903","219.03",2475,6,0.00242424242424242,3580,13,0.00363128491620112,19,0.00605552734044354,FALSE,"Outside threshold"
"26121001600","16",1159,7,0.00603968938740293,49,0,0,7,0.00603968938740293,FALSE,"Outside threshold"
"26065006002","60.02",994,6,0.00603621730382294,482,0,0,6,0.00603621730382294,FALSE,"Outside threshold"
"26139023003","230.03",2154,13,0.00603528319405757,548,0,0,13,0.00603528319405757,FALSE,"Outside threshold"
"26081010601","106.01",2160,13,0.00601851851851852,353,0,0,13,0.00601851851851852,FALSE,"Outside threshold"
"26139021802","218.02",2445,9,0.00368098159509202,2571,6,0.00233372228704784,15,0.00601470388213987,FALSE,"Outside threshold"
"26121002800","28",2888,12,0.00415512465373961,2739,5,0.0018254837531946,17,0.00598060840693421,FALSE,"Outside threshold"
"26081011102","111.02",2642,14,0.00529901589704769,4439,3,0.000675827889164226,17,0.00597484378621192,FALSE,"Outside threshold"
"26081012611","126.11",1205,3,0.0024896265560166,2584,9,0.00348297213622291,12,0.00597259869223951,FALSE,"Outside threshold"
"26065006700","67",1427,1,0.000700770847932726,41200,217,0.00526699029126214,218,0.00596776113919486,FALSE,"Outbound shed"
"26037010901","109.01",1157,5,0.00432152117545376,1215,2,0.00164609053497942,7,0.00596761171043318,FALSE,"Outside threshold"
"26139021301","213.01",1679,10,0.00595592614651578,122,0,0,10,0.00595592614651578,FALSE,"Outside threshold"
"26065002902","29.02",1508,5,0.00331564986737401,3410,9,0.00263929618768328,14,0.00595494605505729,FALSE,"Outside threshold"
"26163588200","5882",1436,0,0,336,2,0.00595238095238095,2,0.00595238095238095,FALSE,"Outside threshold"
"26065003200","32",748,3,0.00401069518716578,1035,2,0.00193236714975845,5,0.00594306233692423,FALSE,"Outside threshold"
"26125135300","1353",2276,3,0.00131810193321617,218,1,0.00458715596330275,4,0.00590525789651892,FALSE,"Outside threshold"
"26045020500","205",1525,9,0.0059016393442623,197,0,0,9,0.0059016393442623,FALSE,"Outside threshold"
"26081014811","148.11",1463,4,0.00273410799726589,5053,16,0.00316643578072432,20,0.00590054377799021,FALSE,"Outside threshold"
"26073940400","9404",1297,5,0.0038550501156515,2447,5,0.00204331834899877,10,0.00589836846465028,FALSE,"Outside threshold"
"26081010102","101.02",1018,6,0.00589390962671906,72,0,0,6,0.00589390962671906,FALSE,"Outside threshold"
"26065004490","44.90",509,3,0.00589390962671906,0,0,NA,3,0.00589390962671906,FALSE,"Outside threshold"
"26139020400","204",2165,7,0.00323325635103926,752,2,0.00265957446808511,9,0.00589283081912437,FALSE,"Outside threshold"
"26163570200","5702",1151,0,0,170,1,0.00588235294117647,1,0.00588235294117647,FALSE,"Outside threshold"
"26081010803","108.03",2722,11,0.00404114621601763,544,1,0.00183823529411765,12,0.00587938151013528,FALSE,"Outside threshold"
"26163516400","5164",341,2,0.00586510263929619,385,0,0,2,0.00586510263929619,FALSE,"Outside threshold"
"26065005600","56",1230,5,0.0040650406504065,5560,10,0.00179856115107914,15,0.00586360180148564,FALSE,"Outside threshold"
"26049000400","4",343,2,0.00583090379008746,97,0,0,2,0.00583090379008746,FALSE,"Outside threshold"
"26101000500","5",1033,6,0.00580832526621491,480,0,0,6,0.00580832526621491,FALSE,"Outside threshold"
"26121002502","25.02",2047,10,0.00488519785051295,1087,1,0.000919963201471941,11,0.00580516105198489,FALSE,"Outside threshold"
"26139023001","230.01",3607,13,0.00360410313279734,3639,8,0.00219840615553724,21,0.00580250928833457,FALSE,"Outside threshold"
"26065005304","53.04",1082,4,0.00369685767097967,11091,23,0.00207375349382382,27,0.00577061116480349,FALSE,"Outside threshold"
"26065006302","63.02",1851,6,0.00324149108589951,1977,5,0.00252908447142135,11,0.00577057555732086,FALSE,"Outside threshold"
"26019000400","4",695,4,0.00575539568345324,972,0,0,4,0.00575539568345324,FALSE,"Outside threshold"
"26123970400","9704",2254,8,0.00354924578527063,913,2,0.00219058050383352,10,0.00573982628910415,FALSE,"Outside threshold"
"26065005202","52.02",1698,5,0.00294464075382803,358,1,0.00279329608938547,6,0.00573793684321351,FALSE,"Outside threshold"
"26139021304","213.04",2442,14,0.00573300573300573,901,0,0,14,0.00573300573300573,FALSE,"Outside threshold"
"26065006600","66",1036,1,0.000965250965250965,3571,17,0.00476057126855223,18,0.00572582223380319,FALSE,"Outside threshold"
"26019000300","3",525,3,0.00571428571428571,582,0,0,3,0.00571428571428571,FALSE,"Outside threshold"
"26163567400","5674",1080,3,0.00277777777777778,1024,3,0.0029296875,6,0.00570746527777778,FALSE,"Outside threshold"
"26139021401","214.01",1572,7,0.0044529262086514,1599,2,0.00125078173858662,9,0.00570370794723802,FALSE,"Outside threshold"
"26163508000","5080",268,1,0.00373134328358209,513,1,0.00194931773879142,2,0.00568066102237351,FALSE,"Outside threshold"
"26065002800","28",1116,3,0.00268817204301075,1673,5,0.00298864315600717,8,0.00567681519901793,FALSE,"Outside threshold"
"26037010600","106",1057,6,0.00567644276253548,348,0,0,6,0.00567644276253548,FALSE,"Outside threshold"
"26065000800","8",1012,3,0.00296442687747036,1111,3,0.0027002700270027,6,0.00566469690447306,FALSE,"Outside threshold"
"26125128000","1280",1494,2,0.00133868808567604,232,1,0.00431034482758621,3,0.00564903291326224,FALSE,"Outside threshold"
"26081013500","135",1936,5,0.00258264462809917,1972,6,0.00304259634888438,11,0.00562524097698355,FALSE,"Outside threshold"
"26163519300","5193",356,2,0.00561797752808989,412,0,0,2,0.00561797752808989,FALSE,"Outside threshold"
"26139023200","232",1247,7,0.00561347233360064,374,0,0,7,0.00561347233360064,FALSE,"Outside threshold"
"26111291101","2911.01",1290,3,0.00232558139534884,609,2,0.00328407224958949,5,0.00560965364493833,FALSE,"Outside threshold"
"26161402700","4027",2029,4,0.0019714144898965,1650,6,0.00363636363636364,10,0.00560777812626014,FALSE,"Outside threshold"
"26075000100","1",1043,4,0.00383509108341323,2260,4,0.00176991150442478,8,0.00560500258783801,FALSE,"Outside threshold"
"26069000400","4",1074,6,0.00558659217877095,709,0,0,6,0.00558659217877095,FALSE,"Outside threshold"
"26163533300","5333",358,2,0.00558659217877095,57,0,0,2,0.00558659217877095,FALSE,"Outside threshold"
"26161405400","4054",903,4,0.0044296788482835,1734,2,0.00115340253748558,6,0.00558308138576908,FALSE,"Outside threshold"
"26069000101","1.01",368,1,0.00271739130434783,350,1,0.00285714285714286,2,0.00557453416149068,FALSE,"Outside threshold"
"26115833700","8337",719,4,0.00556328233657858,181,0,0,4,0.00556328233657858,FALSE,"Outside threshold"
"26161402601","4026.01",607,0,0,180,1,0.00555555555555556,1,0.00555555555555556,FALSE,"Outside threshold"
"26045021202","212.02",1441,8,0.00555170020818876,151,0,0,8,0.00555170020818876,FALSE,"Outside threshold"
"26081014606","146.06",2505,10,0.00399201596806387,1924,3,0.00155925155925156,13,0.00555126752731543,FALSE,"Outside threshold"
"26121001700","17",2163,12,0.00554785020804438,576,0,0,12,0.00554785020804438,FALSE,"Outside threshold"
"26049011213","112.13",2440,3,0.00122950819672131,232,1,0.00431034482758621,4,0.00553985302430752,FALSE,"Outside threshold"
"26045020901","209.01",1415,7,0.0049469964664311,1764,1,0.000566893424036281,8,0.00551388989046738,FALSE,"Outside threshold"
"26031960402","9604.02",363,2,0.00550964187327824,106,0,0,2,0.00550964187327824,FALSE,"Outside threshold"
"26075005000","50",926,3,0.00323974082073434,885,2,0.00225988700564972,5,0.00549962782638406,FALSE,"Outside threshold"
"26049011505","115.05",954,4,0.00419287211740042,3138,4,0.00127469725940089,8,0.00546756937680131,FALSE,"Outside threshold"
"26065980100","9801",53,0,0,183,1,0.00546448087431694,1,0.00546448087431694,FALSE,"Outside threshold"
"26161411900","4119",1421,3,0.00211118930330753,896,3,0.00334821428571429,6,0.00545940358902182,FALSE,"Outside threshold"
"26125131400","1314",1114,0,0,367,2,0.00544959128065395,2,0.00544959128065395,FALSE,"Outside threshold"
"26059051000","510",1563,2,0.00127959053103007,240,1,0.00416666666666667,3,0.00544625719769674,FALSE,"Outside threshold"
"26081012702","127.02",2389,13,0.0054416073670992,65,0,0,13,0.0054416073670992,FALSE,"Outside threshold"
"26139024501","245.01",1103,6,0.00543970988213962,86,0,0,6,0.00543970988213962,FALSE,"Outside threshold"
"26105950600","9506",2104,7,0.00332699619771863,2850,6,0.00210526315789474,13,0.00543225935561337,FALSE,"Outside threshold"
"26139020100","201",2494,11,0.00441058540497193,1965,2,0.00101781170483461,13,0.00542839710980654,FALSE,"Outside threshold"
"26125140900","1409",1299,1,0.000769822940723634,1074,5,0.00465549348230913,6,0.00542531642303276,FALSE,"Outside threshold"
"26139021204","212.04",1452,7,0.00482093663911846,4982,3,0.000602167804094741,10,0.0054231044432132,FALSE,"Outside threshold"
"26081011401","114.01",1028,4,0.00389105058365759,2618,4,0.00152788388082506,8,0.00541893446448265,FALSE,"Outside threshold"
"26067031500","315",1821,8,0.00439319055464031,3918,4,0.00102092904543134,12,0.00541411960007165,FALSE,"Outside threshold"
"26049010912","109.12",1142,4,0.00350262697022767,6281,12,0.00191052380194237,16,0.00541315077217004,FALSE,"Outside threshold"
"26065005303","53.03",1856,5,0.00269396551724138,1843,5,0.00271296798697775,10,0.00540693350421913,FALSE,"Outside threshold"
"26161404200","4042",740,4,0.00540540540540541,474,0,0,4,0.00540540540540541,FALSE,"Outside threshold"
"26065004491","44.91",185,1,0.00540540540540541,0,0,NA,1,0.00540540540540541,FALSE,"Outside threshold"
"26115831700","8317",1638,8,0.00488400488400488,1993,1,0.000501756146512795,9,0.00538576103051768,FALSE,"Outside threshold"
"26049011401","114.01",1118,5,0.00447227191413238,2215,2,0.00090293453724605,7,0.00537520645137843,FALSE,"Outside threshold"
"26081011101","111.01",2234,12,0.0053715308863026,1177,0,0,12,0.0053715308863026,FALSE,"Outside threshold"
"26065003400","34",1142,1,0.000875656742556918,445,2,0.00449438202247191,3,0.00537003876502883,FALSE,"Outside threshold"
"26121003300","33",2049,11,0.00536847242557345,320,0,0,11,0.00536847242557345,FALSE,"Outside threshold"
"26139024901","249.01",1478,6,0.0040595399188092,773,1,0.00129366106080207,7,0.00535320097961127,FALSE,"Outside threshold"
"26049013600","136",374,2,0.0053475935828877,863,0,0,2,0.0053475935828877,FALSE,"Outside threshold"
"26121001800","18",1984,9,0.00453629032258065,1251,1,0.000799360511590727,10,0.00533565083417137,FALSE,"Outside threshold"
"26081010802","108.02",2633,14,0.00531712875047474,376,0,0,14,0.00531712875047474,FALSE,"Outside threshold"
"26139021501","215.01",2271,12,0.00528401585204756,698,0,0,12,0.00528401585204756,FALSE,"Outside threshold"
"26161405500","4055",915,2,0.00218579234972678,970,3,0.00309278350515464,5,0.00527857585488141,FALSE,"Outside threshold"
"26049012603","126.03",1180,3,0.00254237288135593,366,1,0.00273224043715847,4,0.0052746133185144,FALSE,"Outside threshold"
"26161414900","4149",1721,4,0.00232423009877978,1017,3,0.00294985250737463,7,0.00527408260615441,FALSE,"Outside threshold"
"26163561200","5612",3171,3,0.000946073793755913,464,2,0.00431034482758621,5,0.00525641862134212,FALSE,"Outside threshold"
"26065003500","35",1303,1,0.000767459708365311,1342,6,0.00447093889716841,7,0.00523839860553372,FALSE,"Outside threshold"
"26163543500","5435",382,2,0.00523560209424084,19,0,0,2,0.00523560209424084,FALSE,"Outside threshold"
"26099225402","2254.02",1341,7,0.0052199850857569,290,0,0,7,0.0052199850857569,FALSE,"Outside threshold"
"26121002602","26.02",1929,5,0.00259201658890617,4959,13,0.00262149626940916,18,0.00521351285831532,FALSE,"Outside threshold"
"26163559200","5592",1042,0,0,192,1,0.00520833333333333,1,0.00520833333333333,FALSE,"Outside threshold"
"26045020902","209.02",1687,5,0.002963841138115,1343,3,0.00223380491437081,8,0.00519764605248581,FALSE,"Outside threshold"
"26081010101","101.01",2706,8,0.00295639320029564,448,1,0.00223214285714286,9,0.0051885360574385,FALSE,"Outside threshold"
"26125127200","1272",761,3,0.00394218134034166,803,1,0.0012453300124533,4,0.00518751135279496,FALSE,"Outside threshold"
"26161980102","9801.02",407,2,0.00491400491400491,19598,5,0.000255128074293295,7,0.00516913298829821,FALSE,"Outside threshold"
"26065002901","29.01",1248,2,0.0016025641025641,562,2,0.00355871886120996,4,0.00516128296377407,FALSE,"Outside threshold"
"26139024300","243",2613,10,0.00382701875239189,751,1,0.00133155792276964,11,0.00515857667516153,FALSE,"Outside threshold"
"26147624000","6240",635,2,0.0031496062992126,1503,3,0.00199600798403194,5,0.00514561428324453,FALSE,"Outside threshold"
"26081002100","21",1420,4,0.0028169014084507,9059,21,0.00231813665967546,25,0.00513503806812617,FALSE,"Outside threshold"
"26161423400","4234",2724,12,0.00440528634361234,4135,3,0.000725513905683192,15,0.00513080024929553,FALSE,"Outside threshold"
"26045021402","214.02",1953,10,0.00512032770097286,561,0,0,10,0.00512032770097286,FALSE,"Outside threshold"
"26065005402","54.02",1489,5,0.00335795836131632,1140,2,0.00175438596491228,7,0.0051123443262286,FALSE,"Outside threshold"
"26161410100","4101",1287,4,0.00310800310800311,502,1,0.00199203187250996,5,0.00510003498051307,FALSE,"Outside threshold"
"26065004100","41",878,1,0.00113895216400911,7093,28,0.00394755392640632,29,0.00508650609041543,FALSE,"Outside threshold"
"26125153100","1531",893,3,0.00335946248600224,4054,7,0.00172668968919586,10,0.0050861521751981,FALSE,"Outside threshold"
"26145001700","17",591,3,0.0050761421319797,1517,0,0,3,0.0050761421319797,FALSE,"Outside threshold"
"26125157900","1579",1120,0,0,789,4,0.00506970849176172,4,0.00506970849176172,FALSE,"Outside threshold"
"26103002300","23",592,3,0.00506756756756757,322,0,0,3,0.00506756756756757,FALSE,"Outside threshold"
"26103002400","24",939,4,0.00425985090521832,1248,1,0.000801282051282051,5,0.00506113295650037,FALSE,"Outside threshold"
"26135970400","9704",594,3,0.00505050505050505,292,0,0,3,0.00505050505050505,FALSE,"Outside threshold"
"26145010101","101.01",2188,3,0.00137111517367459,2447,9,0.00367797302819779,12,0.00504908820187238,FALSE,"Outside threshold"
"26075000400","4",1417,6,0.00423429781227946,4943,4,0.000809225166902691,10,0.00504352297918215,FALSE,"Outside threshold"
"26065004904","49.04",2034,4,0.00196656833824975,975,3,0.00307692307692308,7,0.00504349141517283,FALSE,"Outside threshold"
"26139022001","220.01",2955,13,0.00439932318104907,3112,2,0.0006426735218509,15,0.00504199670289997,FALSE,"Outside threshold"
"26115831100","8311",1060,1,0.000943396226415094,732,3,0.00409836065573771,4,0.0050417568821528,FALSE,"Outside threshold"
"26123970700","9707",1501,5,0.0033311125916056,1189,2,0.00168208578637511,7,0.0050131983779807,FALSE,"Outside threshold"
"26049003500","35",936,1,0.00106837606837607,507,2,0.00394477317554241,3,0.00501314924391848,FALSE,"Outside threshold"
"26069000800","8",399,2,0.0050125313283208,217,0,0,2,0.0050125313283208,FALSE,"Outside threshold"
"26161444000","4440",2976,7,0.00235215053763441,377,1,0.0026525198938992,8,0.00500467043153361,FALSE,"Outside threshold"
"26091060302","603.02",1530,5,0.00326797385620915,582,1,0.00171821305841924,6,0.00498618691462839,FALSE,"Outside threshold"
"26049012007","120.07",602,3,0.00498338870431894,114,0,0,3,0.00498338870431894,FALSE,"Outside threshold"
"26099228000","2280",1631,3,0.00183936235438381,2548,8,0.00313971742543171,11,0.00497907977981552,FALSE,"Outside threshold"
"26099268400","2684",1346,6,0.00445765230312036,7857,4,0.000509100165457554,10,0.00496675246857791,FALSE,"Outside threshold"
"26075006801","68.01",1007,5,0.00496524329692155,418,0,0,5,0.00496524329692155,FALSE,"Outside threshold"
"26163569200","5692",1209,6,0.00496277915632754,1444,0,0,6,0.00496277915632754,FALSE,"Outside threshold"
"26037011101","111.01",1814,9,0.00496141124586549,786,0,0,9,0.00496141124586549,FALSE,"Outside threshold"
"26161410600","4106",930,2,0.0021505376344086,356,1,0.00280898876404494,3,0.00495952639845355,FALSE,"Outside threshold"
"26059051200","512",953,1,0.00104931794333683,256,1,0.00390625,2,0.00495556794333683,FALSE,"Outside threshold"
"26093733604","7336.04",1211,6,0.00495458298926507,178,0,0,6,0.00495458298926507,FALSE,"Outside threshold"
"26093742403","7424.03",2247,8,0.00356030262572319,4316,6,0.00139017608897127,14,0.00495047871469446,FALSE,"Outside threshold"
"26049012100","121",914,1,0.00109409190371991,260,1,0.00384615384615385,2,0.00494024574987376,FALSE,"Outside threshold"
"26091061702","617.02",1611,5,0.00310366232153942,1641,3,0.00182815356489945,8,0.00493181588643887,FALSE,"Outside threshold"
"26137950600","9506",1853,3,0.00161899622234215,302,1,0.0033112582781457,4,0.00493025450048784,FALSE,"Outside threshold"
"26161461000","4610",3296,5,0.00151699029126214,587,2,0.00340715502555366,7,0.0049241453168158,FALSE,"Outside threshold"
"26163500200","5002",881,0,0,610,3,0.00491803278688525,3,0.00491803278688525,FALSE,"Outside threshold"
"26163526100","5261",610,3,0.00491803278688525,286,0,0,3,0.00491803278688525,FALSE,"Outside threshold"
"26163556100","5561",1491,6,0.00402414486921529,1119,1,0.000893655049151028,7,0.00491779991836632,FALSE,"Outside threshold"
"26093744200","7442",1665,6,0.0036036036036036,2302,3,0.00130321459600348,9,0.00490681819960708,FALSE,"Outside threshold"
"26055550401","5504.01",1024,5,0.0048828125,521,0,0,5,0.0048828125,FALSE,"Outside threshold"
"26037010500","105",1639,8,0.0048810250152532,608,0,0,8,0.0048810250152532,FALSE,"Outside threshold"
"26037010902","109.02",1935,5,0.00258397932816537,436,1,0.00229357798165138,6,0.00487755730981675,FALSE,"Outside threshold"
"26163526400","5264",354,0,0,411,2,0.0048661800486618,2,0.0048661800486618,FALSE,"Outside threshold"
"26163572700","5727",1768,1,0.000565610859728507,467,2,0.00428265524625268,3,0.00484826610598118,FALSE,"Outside threshold"
"26093730102","7301.02",1845,4,0.0021680216802168,374,1,0.00267379679144385,5,0.00484181847166065,FALSE,"Outside threshold"
"26081014000","140",3166,11,0.0034744156664561,741,1,0.00134952766531714,12,0.00482394333177323,FALSE,"Outside threshold"
"26125157500","1575",1037,5,0.00482160077145612,745,0,0,5,0.00482160077145612,FALSE,"Outside threshold"
"26057001000","10",1452,7,0.00482093663911846,1886,0,0,7,0.00482093663911846,FALSE,"Outside threshold"
"26065006800","68",1340,4,0.00298507462686567,550,1,0.00181818181818182,5,0.00480325644504749,FALSE,"Outside threshold"
"26139021100","211",2026,8,0.00394866732477789,1196,1,0.000836120401337793,9,0.00478478772611568,FALSE,"Outside threshold"
"26121000100","1",1674,8,0.004778972520908,801,0,0,8,0.004778972520908,FALSE,"Outside threshold"
"26081014703","147.03",2302,11,0.00477845351867941,206,0,0,11,0.00477845351867941,FALSE,"Outside threshold"
"26115831202","8312.02",1311,4,0.0030511060259344,1163,2,0.00171969045571797,6,0.00477079648165237,FALSE,"Outside threshold"
"26065001703","17.03",1793,6,0.00334634690462911,709,1,0.00141043723554302,7,0.00475678414017213,FALSE,"Outside threshold"
"26125157600","1576",1887,3,0.00158982511923688,316,1,0.00316455696202532,4,0.0047543820812622,FALSE,"Outside threshold"
"26093740500","7405",1053,5,0.00474833808167141,675,0,0,5,0.00474833808167141,FALSE,"Outside threshold"
"26163560202","5602.02",1511,1,0.000661813368630046,1718,7,0.00407450523864959,8,0.00473631860727964,FALSE,"Outside threshold"
"26045021001","210.01",1790,5,0.00279329608938547,2578,5,0.00193948797517455,10,0.00473278406456003,FALSE,"Outside threshold"
"26125130100","1301",1151,1,0.000868809730668983,778,3,0.0038560411311054,4,0.00472485086177438,FALSE,"Outside threshold"
"26163552801","5528.01",1214,3,0.00247116968698517,449,1,0.0022271714922049,4,0.00469834117919007,FALSE,"Outside threshold"
"26039960500","9605",639,3,0.00469483568075117,368,0,0,3,0.00469483568075117,FALSE,"Outside threshold"
"26125141600","1416",1485,3,0.00202020202020202,1123,3,0.00267141585040071,6,0.00469161787060273,FALSE,"Outside threshold"
"26065004600","46",1829,5,0.00273373428102788,511,1,0.00195694716242661,6,0.0046906814434545,FALSE,"Outside threshold"
"26125127400","1274",854,4,0.00468384074941452,80,0,0,4,0.00468384074941452,FALSE,"Outside threshold"
"26163560100","5601",1237,3,0.00242522231204527,2666,6,0.00225056264066016,9,0.00467578495270544,FALSE,"Outside threshold"
"26125166100","1661",1319,2,0.00151630022744503,2545,8,0.0031434184675835,10,0.00465971869502853,FALSE,"Outside threshold"
"26163503400","5034",284,0,0,215,1,0.00465116279069767,1,0.00465116279069767,FALSE,"Outside threshold"
"26161414200","4142",1212,2,0.00165016501650165,1667,5,0.002999400119976,7,0.00464956513647766,FALSE,"Outside threshold"
"26163583400","5834",2174,6,0.00275988960441582,533,1,0.00187617260787992,7,0.00463606221229575,FALSE,"Outside threshold"
"26105950300","9503",1513,7,0.0046265697290152,190,0,0,7,0.0046265697290152,FALSE,"Outside threshold"
"26121001500","15",1709,6,0.00351082504388531,908,1,0.00110132158590308,7,0.0046121466297884,FALSE,"Outside threshold"
"26107960800","9608",1522,5,0.00328515111695138,754,1,0.0013262599469496,6,0.00461141106390098,FALSE,"Outside threshold"
"26049003600","36",1519,7,0.00460829493087558,859,0,0,7,0.00460829493087558,FALSE,"Outside threshold"
"26075006804","68.04",1954,9,0.00460593654042989,739,0,0,9,0.00460593654042989,FALSE,"Outside threshold"
"26087333500","3335",2298,3,0.00130548302872063,304,1,0.00328947368421053,4,0.00459495671293115,FALSE,"Outside threshold"
"26075005400","54",2401,11,0.00458142440649729,1327,0,0,11,0.00458142440649729,FALSE,"Outside threshold"
"26093725101","7251.01",1997,4,0.00200300450676014,3491,9,0.00257805786307648,13,0.00458106236983662,FALSE,"Outside threshold"
"26081004300","43",1970,9,0.00456852791878173,551,0,0,9,0.00456852791878173,FALSE,"Outside threshold"
"26125130000","1300",1493,2,0.00133958472873409,930,3,0.0032258064516129,5,0.004565391180347,FALSE,"Outside threshold"
"26049011508","115.08",1019,3,0.00294406280667321,1238,2,0.00161550888529887,5,0.00455957169197208,FALSE,"Outside threshold"
"26155030600","306",730,1,0.00136986301369863,1572,5,0.00318066157760814,6,0.00455052459130677,FALSE,"Outside threshold"
"26139021605","216.05",1978,9,0.00455005055611729,293,0,0,9,0.00455005055611729,FALSE,"Outside threshold"
"26059050102","501.02",880,4,0.00454545454545455,143,0,0,4,0.00454545454545455,FALSE,"Outside threshold"
"26139021904","219.04",1764,8,0.00453514739229025,691,0,0,8,0.00453514739229025,FALSE,"Outside threshold"
"26081000500","5",1985,9,0.00453400503778338,239,0,0,9,0.00453400503778338,FALSE,"Outside threshold"
"26121004300","43",629,1,0.00158982511923688,1367,4,0.00292611558156547,5,0.00451594070080236,FALSE,"Outside threshold"
"26163567202","5672.02",1329,6,0.00451467268623025,186,0,0,6,0.00451467268623025,FALSE,"Outside threshold"
"26161413000","4130",1553,7,0.00450740502253703,162,0,0,7,0.00450740502253703,FALSE,"Outside threshold"
"26163567800","5678",2119,7,0.00330344502123643,843,1,0.00118623962040332,8,0.00448968464163975,FALSE,"Outside threshold"
"26121002300","23",2451,11,0.00448796409628723,868,0,0,11,0.00448796409628723,FALSE,"Outside threshold"
"26091061701","617.01",1373,3,0.0021849963583394,1737,4,0.0023028209556707,7,0.0044878173140101,FALSE,"Outside threshold"
"26139022108","221.08",2681,12,0.00447594181275643,244,0,0,12,0.00447594181275643,FALSE,"Outside threshold"
"26115830700","8307",1343,6,0.00446760982874162,1075,0,0,6,0.00446760982874162,FALSE,"Outside threshold"
"26093742202","7422.02",903,3,0.00332225913621262,1747,2,0.00114481969089868,5,0.00446707882711131,FALSE,"Outside threshold"
"26163535300","5353",1040,2,0.00192307692307692,787,2,0.00254129606099111,4,0.00446437298406803,FALSE,"Outside threshold"
"26145010404","104.04",1193,4,0.00335289186923722,906,1,0.0011037527593819,5,0.00445664462861912,FALSE,"Outside threshold"
"26139023600","236",1349,6,0.0044477390659748,721,0,0,6,0.0044477390659748,FALSE,"Outside threshold"
"26125162200","1622",528,2,0.00378787878787879,6072,4,0.000658761528326746,6,0.00444664031620553,FALSE,"Outside threshold"
"26059050300","503",1016,4,0.00393700787401575,1986,1,0.000503524672708963,5,0.00444053254672471,FALSE,"Outside threshold"
"26091062000","620",901,4,0.00443951165371809,245,0,0,4,0.00443951165371809,FALSE,"Outside threshold"
"26151970600","9706",676,3,0.00443786982248521,523,0,0,3,0.00443786982248521,FALSE,"Outside threshold"
"26065003601","36.01",1353,6,0.00443458980044346,25,0,0,6,0.00443458980044346,FALSE,"Outside threshold"
"26125121700","1217",2438,6,0.00246103363412633,508,1,0.00196850393700787,7,0.00442953757113421,FALSE,"Outside threshold"
"26147640600","6406",1207,2,0.00165700082850041,361,1,0.00277008310249307,3,0.00442708393099349,FALSE,"Outside threshold"
"26125150500","1505",1222,2,0.0016366612111293,2894,8,0.0027643400138217,10,0.004401001224951,FALSE,"Outside threshold"
"26163506400","5064",256,0,0,455,2,0.0043956043956044,2,0.0043956043956044,FALSE,"Outside threshold"
"26055550300","5503",2683,8,0.00298173686172195,711,1,0.00140646976090014,9,0.00438820662262209,FALSE,"Outside threshold"
"26125167300","1673",1552,2,0.00128865979381443,2905,9,0.00309810671256454,11,0.00438676650637898,FALSE,"Outside threshold"
